,video_id,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
3549,fBGQKDG_f_Y,318669,3498,78,0,259
3550,zZAGwRBYkU4,386231,7074,118,0,961
3551,TYh-YwOq11g,2542287,40537,3639,0,9256
3552,BYKSFjfDydA,2087,40,2,0,1
3553,MSrt_y4nk6c,360430,3637,77,0,57
3554,n7LugfoRpSw,99764,3444,23,0,320
3555,nlbgxvqmsFQ,56090,1312,6,0,97
3556,8H-VddO2xMA,9414434,365427,1762,0,7743
3557,JRbnaAV4654,900707,8944,267,0,4546
3558,i_S3ZbY2ZDY,27372,725,18,0,60
3559,Z3tE_lvBmRw,3290090,126033,1282,0,2347
3560,1TJBpmTrFOA,1162352,9478,204,0,1244
3561,iNFZ5V7PVLs,7001,433,4,0,42
3562,tRjwjrDXi60,1828784,212516,332,0,6192
3563,3s64vjIN3pQ,218834,5276,52,0,292
3564,APRVKebehos,170343,334,9,0,25
3565,OvlEZDPcpZw,156,3,0,0,2
3566,KGjdfaXnAkg,2819837,28060,649,0,1056
3567,1iMCTiV5-yE,81954,1481,298,0,60
3568,zx1GiYi7osc,3348539,16998,442,0,2201
3569,FKPO0WIl31g,216198,1331,92,0,78
3570,LT4xVXaLzvw,326150,3363,169,0,291
3571,1HnIprpKNRI,52727,424,21,0,65
3572,YYFP-oiPntk,30129,177,11,0,10
3573,DwnGIEHOMTg,803878,18053,191,0,965
3574,CMqK9VjsXqM,196482,3233,38,0,66
3575,PjO3HRwNcOw,307171,7391,126,0,610
3576,Mmg1seEmyJw,73922,812,50,0,265
3577,MN5HGpj422A,1060185,13622,224,0,505
3578,-9w0fD3-7Yk,71631,2848,59,0,147
3579,xtshBohaG7o,3547185,16616,1162,0,1287
3580,hRPkAvB8Z2w,218425,5794,105,0,269
3581,TpbXN7PBhwU,893181,9103,241,0,319
3582,Y8B7_4jFpHY,606787,6179,158,0,264
3583,3MOkqIcyC-0,2754,39,1,0,14
3584,nImA4zXVdS8,274446,4184,63,0,138
3585,257zJh5GKng,1035631,5162,87,0,679
3586,FoRmkAJAre4,15714,207,4,0,75
3587,tTrYNSqtA0E,320422,8677,108,0,277
3588,wKFXUm6LYrY,410845,6638,65,0,300
3589,BcF1H8bNOHg,6170261,188839,1775,0,4229
3590,qOKZQ-5eChM,165061,1726,31,0,82
3591,cdfAaBq9X7o,2248996,25084,1086,0,852
3592,O5YCkZPNMdg,31649,671,26,0,13
3593,8H65a_QoN_8,418399,5487,125,0,231
3594,H86CewKG4gk,1680620,20394,484,0,4418
3595,CFWy-V1mjBQ,15845,277,8,0,0
3596,tL8xI__LOTY,3316498,46173,797,0,11633
3597,PSdnhY2IkuI,360962,4373,64,0,81
3598,TUJb8lYT0xk,1064506,19825,218,0,1613
3599,jehNyRGHbus,7684,204,4,0,17
3600,zk1gGLu3YHk,56075,8018,37,0,535
3601,wAFs_9PgRCo,124065,6027,36,0,153
3602,dcBqhlX2JMs,2197606,24560,662,0,4505
3603,jqorsIhZxns,2272132,28572,457,0,2090
3604,wI1PYV7Q_2M,21736,372,2,0,10
3605,Jm0s0CEEd3Q,8317488,113813,1428,0,17379
3606,IoQbD3P4EHc,806,70,0,0,87
3607,Zp43loWNNJM,2712492,28087,1197,0,5079
3608,xgpZE6qrp-I,1034764,10007,111,0,1320
3609,93Livf33fvc,125582,1527,26,0,190
3610,pkI184z7J30,733971,7403,170,0,921
3611,bJsRrj9UhpA,3291278,33571,1597,0,9308
3612,-LT71C3n7EU,43,9,0,0,0
3613,IPzC6KZtbnM,668572,7485,126,0,1039
3614,qSmxiJaegy4,1771125,24554,839,0,5383
3615,k6uv6ONGzsc,23695,504,10,0,95
3616,uCM5nRlxA0c,46647,603,33,0,94
3617,IFCH-SlsnUQ,1346523,16416,657,0,790
3618,uTxvzBeaa5w,1675862,15933,273,0,2777
3619,xGzq8ywuyjY,2032592,14932,761,0,1838
3620,VU8-qfyP96k,201223,1523,40,0,167
3621,Z_UEmYAzvKU,544721,4207,107,0,147
3622,ICExvatboys,319142,2683,83,0,170
3623,MwguDvd_NP8,30406,652,11,0,78
3624,mRj5z53JcN4,332663,3472,72,0,180
3625,psnyQgCqId0,179625,1549,82,0,246
3626,bXJkv1jPDIw,341636,4551,49,0,188
3627,CSVnqy5sI7M,25459,676,4,0,106
3628,gwZgPUbvc1c,34389,1340,10,0,66
3629,CRbZ2D-SLTA,738226,12689,347,0,1078
3630,tUh4zi3fiZA,212422,7213,59,0,757
3631,0ViQVOqD7Go,80992,1187,23,0,89
3632,Wa_Airgwsi4,31656,240,11,0,25
3633,rYVILw0IFbI,2153358,20503,835,0,730
3634,VNO-_RE2X5I,214011,1934,56,0,130
3635,ikcUAUi_H2s,58695,727,52,0,118
3636,mMkpyxPb2f4,2003337,12941,2650,0,12578
3637,448UHz8_S_A,179501,3339,132,0,99
3638,SJ1SsKRDyQQ,1546940,42229,391,0,1269
3639,lWJw6ndopdc,257808,9056,76,0,445
3640,wy9PR6PvwY4,164084,3723,17,0,230
3641,AcXQaFJetoI,162773,1927,35,0,135
3642,bx6UsHoydGw,447051,7001,136,0,218
3643,SF86sIfraKg,4131481,32571,1554,0,1488
3644,uzBDd69nZWc,2012115,22057,369,0,1208
3645,Dy8P_seaa9s,319391,4230,57,0,494
3646,CyLitjFZmDo,300462,8123,197,0,393
3647,b8fjCU0n0dI,492599,17704,122,0,984
3648,c6wXTlV84fQ,76740,3847,14,0,159
3649,7H3-agSiP-E,200,34,0,0,13
3650,RVD4CUbgyBE,168,34,0,0,14
3651,9I8Dd0ql-ds,300259,19867,45,0,623
3652,oc5fdOMFQKs,1887721,29448,577,0,7189
3653,qpCDswP7pss,259369,6065,1348,0,4069
3654,mQbTsK9BRFY,1261474,9353,232,0,983
3655,IBZzXOAYnCY,4788688,34757,2275,0,4458
3656,W1dqxoNYLEs,135393,4527,45,0,229
3657,X8pw2NIMGI4,155377,5285,47,0,212
3658,7utgwKdteV8,1099951,7027,173,0,735
3659,AnldGgqXksM,420375,10548,259,0,2638
3660,ad7Jlsvhm_w,32838,447,6,0,81
3661,J5k9h0Cf6mY,1260843,16739,507,0,921
3662,HEkFlycsobQ,237863,2797,49,0,227
3663,bHP5nYEY648,212228,3071,82,0,62
3664,adovxj9BNsc,502386,6814,94,0,135
3665,c5I8m3vzf3w,427928,4257,100,0,246
3666,lT_YVBJTgQ0,235176,5884,42,0,339
3667,wTOPqyx3few,216708,2522,56,0,121
3668,mAK2o6vkMd4,212742,1297,137,0,82
3669,LxJ0Wm-DAaA,78344,2942,19,0,222
3670,dPgyWKfnQko,1207834,44775,489,0,2934
3671,YbvA0Rb7iVs,407732,2846,36,0,178
3672,y3NvmlUa538,247697,3609,86,0,434
3673,7aGVULNy0G8,217417,12668,51,0,455
3674,i9hT5wLU5BM,89036,3436,20,0,301
3675,82TNwT722Ao,20231,279,7,0,15
3676,v4u8N3Ik1F4,7593693,109681,1557,0,15052
3677,vEDq9p7_k9w,2994989,74591,777,0,7641
3678,DCpK8iOzY2g,3032,72,4,0,41
3679,TB05fnk1LEA,135428,2247,57,0,785
3680,L_v2j-eMTwU,1761217,26512,515,0,1989
3681,RWgX6SbSZP8,3335,72,2,0,3
3682,xH_Nub6Qfe4,11701,1179,22,0,242
3683,JrK21n1novk,2235232,80007,340,0,3108
3684,JAhZvNZVlFE,221165,26125,147,0,819
3685,4wI-2W-Iqnk,412865,7421,49,0,380
3686,G1UiPd7OzSk,7310,122,2,0,26
3687,ZAoKPzs3s5M,2160,30,1,0,16
3688,vNjO887fyDY,4604,77,3,0,13
3689,spJXoumePoI,7044,81,0,0,10
3690,_oQH_dvhzYY,806686,1512,77,0,409
3691,YvhMkJqu0Qo,194,7,0,0,0
3692,18t6YT4ctDc,1122025,11159,290,0,1923
3693,FekD2NL-w1s,11434,219,11,0,20
3694,HShfPj7DnhQ,25079,715,91,0,273
3695,HQnHBahoDcM,9650,474,10,0,95
3696,9eZMHQdKU3k,12737,3195,11,0,248
3697,At15JETwJLw,367446,3089,68,0,191
3698,m0LY--BIa_E,1069236,13840,469,0,1841
3699,p5Eg9j_tPyE,57176,500,24,0,64
3700,bnkhX52oaD4,3743471,16491,528,0,2284
3701,CFXf-eFh638,35565,340,16,0,38
3702,ojc6c8myrxk,398699,5497,69,0,1010
3703,FUXrm8-w5N0,3554,29,1,0,1
3704,95bRDNLHu_0,848204,7892,184,0,417
3705,5HgOxWt3cBc,1474939,5495,148,0,513
3706,Bsg3XGsClpo,442622,4739,103,0,192
3707,5TPivUVuCmc,216709,2559,87,0,0
3708,2aueBDd3548,88655,1996,36,0,137
3709,7cSH06AydTA,288770,4159,51,0,154
3710,e4zid0zAFEo,30378,1005,45,0,104
3711,PSP1MtrYWgI,870351,7590,211,0,1518
3712,W3d4MvqmdDg,117910,1640,24,0,222
3713,pLq5hVxRaQs,960115,16493,684,0,2107
3714,onJeE4tMic4,67188,1942,25,0,242
3715,3yr7ctjKvys,62340,1472,29,0,144
3716,e7E4HB_gGso,89750,2486,18,0,247
3717,fmSSNY0-0RQ,2347809,57909,1540,0,11142
3718,Zqov5NXnltE,47839,239,14,0,47
3719,c7d98_d6aXY,1081174,23375,158,0,1408
3720,1ky23RJ1CN8,55812,0,0,0,132
3721,WamnC2zyKhk,17591,1555,4,0,33
3722,uHV2dGq4MRU,38246,399,21,0,69
3723,sxmIkuFHDcY,254230,2839,77,0,438
3724,ru2MVOwPQ7Y,429071,9453,691,0,7965
3725,84wQMMHSFXk,276829,10121,86,0,789
3726,bCndkan_AUM,152675,1259,23,0,144
3727,3DZmIp04vS8,963305,6021,172,0,303
3728,AkaLXlamj8g,18593,196,6,0,23
3729,HVcwKyQf298,931819,3703,160,0,252
3730,Xfhaj228-XM,193898,2615,54,0,161
3731,INnkdm6AAEA,17185,1160,1,0,135
3732,o0TakcOEdBw,67547,2329,15,0,140
3733,aLaTyABk-N0,1835944,30552,1258,0,2384
3734,_bf8qsyA_OE,28335,1706,7,0,210
3735,lT-vNHzJb4o,92277,1829,80,0,158
3736,bR6ae6FrL7E,177946,2221,58,0,0
3737,Nouv0f9AJio,58373,1562,25,0,49
3738,jYnvCKgDUAw,1810467,15585,621,0,1194
3739,AcHTO3OLAkw,180533,2036,48,0,179
3740,Tf6O04nYKvQ,9355,184,2,0,68
3741,9IpSmeUg_7w,125245,5224,63,0,260
3742,VNjJ-ozOmFw,29398,663,16,0,22
3743,U42pXpmgDGc,11,1,0,0,0
3744,aPWOUwjnUCM,48806,822,7,0,32
3745,ifVs3JZNc7E,630517,14099,139,0,624
3746,XrQLtdedsYU,389800,3893,79,0,363
3747,hD-uvlJcvyU,519623,9138,121,0,357
3748,RtRg9aRqd64,195683,4561,67,0,294
3749,9zjmibta9XM,131606,673,33,0,68
3750,6-LAldQgyI4,235039,2096,48,0,166
3751,sBZyVFwq3QU,1059322,22743,1619,0,1138
3752,3kpLXp8Amg8,761470,11004,136,0,1385
3753,LhfpbF5Zp3k,402307,3503,169,0,536
3754,J8FvTjPAhvw,116270,5304,12,0,388
3755,ORNvGXb1eBw,3938,88,0,0,6
3756,iLTTxzR1xHM,16113,485,9,0,69
3757,miH079jHPJA,99487,1536,22,0,17
3758,bi4jdLFjs4Q,988038,30860,275,0,8066
3759,Mds9fi7ml1A,1884819,18947,1017,0,3033
3760,sVBBdd_NcH0,618655,10178,130,0,399
3761,8DNiV4DL5xk,121982,1184,83,0,529
3762,_K6x5Su2CYM,1814,108,3,0,4
3763,7jT9iGDl_ug,571357,6326,309,0,3763
3764,HOG9N8XiTUs,862928,11554,93,0,1658
3765,P1ITkTO3JXY,163071,12452,92,0,610
3766,IuJ_uIhXYhs,90118,1088,24,0,69
3767,IMuHJYfotYY,3219,95,0,0,30
3768,owdtRdWVfAI,66680,1276,36,0,837
3769,wN6CcNWWHbc,2073879,19437,435,0,1184
3770,K1fuxjumwGo,55286,1991,7,0,188
3771,1vtChaopW6k,4844776,25400,1174,0,4880
3772,74y_vq0dYjk,58233,535,14,0,29
3773,WtVN5UdYlfU,1525,42,2,0,6
3774,6TOEa7cDgP8,9584,616,23,0,46
3775,4nrc_NLD1tk,44341,320,17,0,52
3776,zi7mR4Vj3Jg,1763639,27443,991,0,3555
3777,rzCNBM9vLGQ,10453,111,21,0,18
3778,tv3HylkYBaI,311885,1920,101,0,201
3779,kURrfe7yL8A,150,6,0,0,0
3780,Fz8wcdRDAIw,162564,2218,124,0,569
3781,vebfMfgUm_I,164375,1994,15,0,1109
3782,AGSt_uIFuGk,247405,3375,68,0,1738
3783,RfLCnvNAd7M,42865,1930,14,0,85
3784,Q7AY2ihPGcw,795227,5010,173,0,1251
3785,fGzSKL8F-7o,276738,3917,56,0,944
3786,OLmfQGk2Uyw,318218,5804,84,0,844
3787,Xzxoj7z-kOo,4000581,419888,1502,0,25202
3788,iF7j5nwDrT4,157571,9214,77,0,600
3789,u5l6bKwoSsE,369161,23158,187,0,2204
3790,h5B-YtZaUoo,76625,1917,29,0,124
3791,46QaWgCJjWU,3244085,51272,896,0,5017
3792,QxeOnfQu61w,318428,3306,74,0,286
3793,BdKdV4EcqyY,543508,9039,286,0,1916
3794,evJoF1he8WA,1361868,22694,331,0,1628
3795,i7PXG0A7ReU,8195,158,1,0,49
3796,COsR2FnShDg,68396,1424,11,0,35
3797,yOqJmZoIozg,402661,5187,107,0,383
3798,tdX8YPp3fBc,8734977,54042,1792,0,2880
3799,zxvNMlZtdbI,252182,2136,53,0,113
3800,xd1V9DWvoC8,1646407,44083,838,0,2656
3801,-hDvxwZcsYE,118196,2523,35,0,723
3802,7GvKPqtFJGg,54120,838,20,0,42
3803,V-8u-HcBBao,514621,3740,139,0,509
3804,yRn2NinLiRE,53156,946,8,0,97
3805,IEmfUtBTQ7A,48975,1643,31,0,110
3806,D0Y02vehD2A,1585693,17213,362,0,992
3807,Yr1RAnHxfL0,11853,126,1,0,8
3808,43_srMgI84Y,580268,5330,200,0,1775
3809,Yz33HbHNfNs,849945,14986,158,0,1084
3810,I102uv7Xj-4,262836,0,0,0,604
3811,9Y71hAH-1qU,73651,1520,54,0,122
3812,86tc-JiT-lw,115908,1564,20,0,147
3813,w2U_cQJyo2s,121143,1753,31,0,61
3814,3w-HXI19MHA,8564,194,6,0,70
3815,O1DmE1I06dE,114301,708,19,0,63
3816,22UYx5nOJoI,25268,249,10,0,36
3817,rtxMiw6KVc4,228609,2139,37,0,149
3818,q1hL0I3acYg,4580,28,32,0,27
3819,0mQQ_60-hlI,49328,0,0,0,63
3820,FD7bDsYQO08,253692,1787,54,0,647
3821,FfLf8pxulZc,204112,2667,43,0,104
3822,g7X5tpQMPaU,411125,10388,156,0,287
3823,PYupvH5VhLE,4274,57,4,0,25
3824,9JUboHkAo1s,162302,5475,37,0,449
3825,1nbasSZUhp0,424737,15331,129,0,1708
3826,03o_ptKm6KA,1951009,41907,449,0,3163
3827,MzkcRK3sAFM,2687,40,0,0,14
3828,snwV6h2ia_8,43566,1569,24,0,124
3829,V4atQxpkM5I,367066,7721,108,0,773
3830,3pd1czcLhOg,63,1,0,0,1
3831,P43CLj344bs,673233,19702,351,0,658
3832,5cE7LlxvDMA,60764,1098,37,0,48
3833,8IXkjTHm240,62916,1418,14,0,163
3834,8_71fz-b9eE,1515497,7049,203,0,1170
3835,nywKU8Bqajc,498534,6698,257,0,501
3836,hsTT8ApsAsU,57733,601,27,0,82
3837,F2bQhMNZ0Xk,129060,837,24,0,30
3838,XxIYTchYg0I,343553,4195,127,0,295
3839,HAJR05OccmQ,921824,13026,311,0,1394
3840,oBwQbUt6JSg,935413,9215,233,0,574
3841,USlpdmdHXI8,87359,2565,30,0,255
3842,wAHtfZD-vQ0,781793,7761,184,0,380
3843,J2xz1I9jr34,68813,1270,24,0,51
3844,qs0oOA3BaUQ,185695,1547,34,0,81
3845,pw20sc7CBBA,47707,906,9,0,74
3846,j6ZGsXBz1XM,2053436,21218,285,0,1118
3847,GbJcwGAmFJI,99262,1685,20,0,70
3848,RpDFID3Pm-c,2153,29,2,0,2
3849,YqPVFUAtfW0,48622,596,32,0,25
3850,7IgnPz4x2Iw,193494,3838,42,0,111
3851,DIwYiWg-DsY,236510,2698,61,0,165
3852,WXZIDqHod1s,447368,10445,113,0,631
3853,zdkqhioOAJ0,1003901,17178,303,0,1286
3854,6X6ncIbDOwI,1035681,19508,284,0,1028
3855,wu1vuj9c0lI,94655,3759,39,0,104
3856,4-2FHRmsDY0,14033,264,5,0,3
3857,juCTJ-OFnnE,175202,2181,43,0,131
3858,YI0qryj1hmU,637518,13146,156,0,1113
3859,wCvTXpg8wvc,30351,730,10,0,87
3860,T6WBauK7VIY,2949,67,3,0,17
3861,ZOpoSU-ZnJI,273,10,0,0,2
3862,UQCc9jojs34,1281431,9713,2420,0,8465
3863,5wT9s_Zr4qo,4615,138,6,0,41
3864,AvnyTuZy_RU,2423950,16615,775,0,6571
3865,C2d5fVXbwN0,253635,1229,75,0,1115
3866,slrbwY7pKcs,13784,323,5,0,17
3867,vX8RhJi1IJE,7257,77,1,0,3
3868,mFmA7OWVMP8,984325,5384,369,0,2256
3869,fT3m0kmz9hs,515925,5150,91,0,369
3870,8r1offR3LGM,61650,1232,17,0,107
3871,ICBGh8Q__Y8,792372,7528,73,0,912
3872,nUO2Jrw5TC8,51597,2083,28,0,216
3873,eDAG3Qd2yNo,1854471,13187,2713,0,3377
3874,AYff4-y7uXA,174723,5972,43,0,231
3875,biyur2iISDA,437,35,0,0,17
3876,7m_jbMR0pOc,164491,4825,92,0,1244
3877,dNd2HawkU7A,153534,921,41,0,498
3878,wZTq6vyXLUQ,1220655,10816,522,0,2023
3879,mfZZBJ9EXxM,23339,1415,12,0,157
3880,10KxY9HYSsA,84749,1414,17,0,199
3881,g9QvYC7FRRY,665283,3937,152,0,200
3882,TKX55cMzB4s,1315468,28957,633,0,1393
3883,Oms94c90jt0,985514,12749,167,0,645
3884,TYBMPjWxP7o,63620,635,5,0,25
3885,3gknDp3V1fw,1184949,16660,308,0,1245
3886,tbqkFzRqANs,549893,9105,146,0,309
3887,oxe7P-oIH-E,406926,0,0,0,495
3888,BsZN3xl17xE,146435,1320,19,0,25
3889,9wzkegMTs_0,356072,5854,114,0,547
3890,Jvrnzvd3e-Y,185513,2219,70,0,131
3891,C253g8Ak60s,242633,3515,62,0,97
3892,BRsopCqI_R8,1494,98,1,0,11
3893,BwLbs6pwzy0,631542,16682,179,0,841
3894,yMYuCuvkCQs,215887,7593,66,0,384
3895,n0WSMw_yiXI,548245,6748,84,0,412
3896,VYPqR2ypFu8,14004,485,2,0,40
3897,LZXIZkCXf6o,127010,4106,69,0,403
3898,v5-vy2bLTzw,812431,4418,135,0,451
3899,t3JVE07SOZs,45843,993,18,0,38
3900,zmMb_663kxM,9522,788,5,0,90
3901,X5G4sLH6s44,12322,435,5,0,25
3902,f47IzyiAa-E,379072,7459,53,0,194
3903,GVjWtJOSDHg,2335492,21430,977,0,1047
3904,RDnXsD6BcnI,576430,6723,250,0,1128
3905,vX8xj87qQ5E,196526,2711,46,0,94
3906,1PoNrS9Qkig,68154,2776,39,0,504
3907,Pcp6isyi2T4,370281,4047,45,0,326
3908,tpgiupcd64U,227,9,0,0,1
3909,gj-CmBZpB-w,124289,3908,23,0,394
3910,1wcj79qKIt8,19522,233,6,0,87
3911,WcTupwXFwxI,2122002,63059,657,0,1889
3912,nmj2-4sh8Bk,711828,5288,349,0,1377
3913,tCPXbajcP6o,66457,1574,20,0,103
3914,VRddXlqenSs,151290,5443,53,0,935
3915,BFTmSkMjYws,243753,2414,32,0,101
3916,QrGeLJCbpbQ,73017,1251,12,0,165
3917,s-hKCybIabw,840365,23564,115,0,1881
3918,JtFI8dtPvxI,11660246,391925,2576,0,14779
3919,S1-Q3TgY7ec,1438710,20628,828,0,4589
3920,U6A-37qGJhI,830730,11500,644,0,711
3921,m43bXhP5qKY,1512876,30963,145,0,1231
3922,NxQSxM0OkkY,940528,7422,108,0,1330
3923,nzgtBRSZHHU,83311,1334,11,0,150
3924,NNckgj4h_dI,209332,2901,32,0,331
3925,PJmABon2Ij4,270479,2419,45,0,102
3926,zXJv3nNN-gQ,338660,3435,55,0,160
3927,zqrhTsl1168,50691,537,12,0,20
3928,ouvXNikBgCY,137609,3254,46,0,138
3929,53hWfih8G_g,273503,4193,64,0,222
3930,FBkAK5hopcU,106966,1936,13,0,88
3931,Pe4x3dQJRxA,91177,1019,25,0,23
3932,46L_QeolyUA,42883,897,16,0,17
3933,tKjVT7ffUic,28338,1371,4,0,112
3934,pPZC-VMv1tw,973414,5759,211,0,784
3935,kiCsMb3oJJI,92879,891,10,0,31
3936,QgPPnGuBat4,3757,198,9,0,41
3937,NHIVdSDwSfQ,346541,8843,103,0,682
3938,G70TIUJKhXA,52824,469,8,0,10
3939,4akyjIN5-TI,17829,753,3,0,78
3940,UENultcSbow,222941,1307,52,0,78
3941,fG5C0qa9k-8,108788,1443,31,0,191
3942,c373b9EDGnE,250288,6236,128,0,876
3943,n7MkmyHrkKQ,4590438,81506,2809,0,3154
3944,L023K4fy6j4,4597766,66866,1633,0,8080
3945,uAdCU6n4b0o,827381,15291,91,0,1218
3946,rRNujndbrSk,3349826,161566,768,0,5410
3947,NAHyhSnEOSY,594325,15524,118,0,1435
3948,eLakmmun4aQ,5660742,185806,2918,0,5846
3949,XLLNAZdmPsg,670317,4594,95,0,591
3950,y0QwzA1f8sM,37090,1590,11,0,152
3951,66Mr9uBrR1s,338701,7977,69,0,474
3952,RTm1q5qr56U,367,12,1,0,0
3953,zZCFzxjb5QI,1212685,30825,592,0,2278
3954,DwHynBTEtTM,2627325,35446,1999,0,0
3955,l-aT1GIyrUI,422824,7919,617,0,1612
3956,iEhNI4ffTiY,19391,536,16,0,200
3957,fw-a4IdPoOw,885,35,2,0,80
3958,3XFOd-wf_o0,15302,170,5,0,24
3959,0-3NVzPkpeg,69780,711,18,0,75
3960,AT12VizPzGo,1326951,17048,255,0,1496
3961,bO-a1ER34SU,484918,4195,130,0,173
3962,STkhoBOPUww,561755,4859,114,0,129
3963,Pn3AHW8T7SE,2468,58,5,0,11
3964,RwOkPGZVKEk,116914,1903,31,0,117
3965,bL5adwCoc2Y,193579,2512,38,0,66
3966,YSE83ktOX-M,3173384,36431,687,0,5034
3967,9jjGLJsydio,9060,166,16,0,12
3968,ZmogFzgfocM,156235,4123,40,0,423
3969,NLd9PFQbRVQ,367580,3101,79,0,102
3970,g0OCprzaWL4,196597,2410,44,0,65
3971,LVIHkNib7Xc,99117,793,21,0,46
3972,i0OL3J_scnA,218546,5333,45,0,428
3973,2zzY505VEY4,107956,6258,28,0,727
3974,5q4TobUnK_8,92699,1091,122,0,75
3975,6I9S3oa0Wc0,238030,3830,75,0,145
3976,15i_Bjbrnx0,58365,2226,25,0,205
3977,RbPyx3f1dQs,18953,1131,7,0,116
3978,GwshR6CQJlA,91875,3197,23,0,184
3979,69gvFkLVnkk,124266,1457,43,0,144
3980,IV94Ef9V1EE,7751,789,2,0,62
3981,NgXE3DBKVHg,97527,4971,25,0,691
3982,IpFnUV8JxdQ,177484,2579,43,0,149
3983,Wggz77igiM4,1657721,23753,304,0,1747
3984,NeCqZsDx-A8,130986,1283,15,0,84
3985,LvfBxD6EvR0,115366,799,31,0,74
3986,WoOGi3M7BNc,1037183,20958,517,0,2734
3987,YeThhNKOAUQ,240336,3599,114,0,388
3988,1v7BoIvmwLU,199231,2373,73,0,799
3989,TWGBKTsyeDM,1092626,11531,330,0,907
3990,AFhC3sdiCDY,206875,1745,417,0,0
3991,ATA1niX3wqE,57272,1180,22,0,224
3992,xPE3zPDPIj0,3023025,41606,3012,0,5558
3993,BDA2dMQhZt0,381515,2582,181,0,616
3994,Z5zfC2hXE-I,28397,1338,8,0,41
3995,sEffkwzfB7Q,809,24,1,0,1
3996,jwbAh_U7R_A,1090934,8696,173,0,839
3997,3tvKKps0h8o,1792,53,3,0,9
3998,AR40o-rtc8o,2617,258,0,0,22
3999,VmRBd4K3kn8,4,0,0,0,0
4000,BjKHDCfpGNA,229664,3409,43,0,391
4001,cqkW86n9bEI,103610,936,30,0,92
4002,HEvHCkJrw6s,78647,665,13,0,52
4003,9deE0s7z05c,30067,525,5,0,15
4004,eZ4jEu2QHoo,1526883,6907,315,0,950
4005,t90XkHeuUTQ,158283,2701,101,0,504
4006,bnU4csuYGnQ,126875,1435,31,0,66
4007,-NaRyStU7t4,35409,217,10,0,9
4008,GptsH2vVzek,1062023,14300,211,0,1240
4009,5MuXgmIHqaw,641702,5987,155,0,864
4010,525_wE-RMFA,430651,2195,154,0,394
4011,zjopj9fI1-o,36309,1656,9,0,141
4012,OsRhuz73K9c,754506,10462,152,0,909
4013,HpaREJ0Nm7k,762388,9438,153,0,689
4014,bWr07gGjPnE,45402,999,12,0,123
4015,yHO8glbTlGU,114861,1974,38,0,182
4016,ocqM5nmvyt8,121232,1968,49,0,167
4017,PZueE-bviME,136971,1536,44,0,302
4018,fjSdaSyL9kI,5167,174,10,0,26
4019,FU8rIUzgKFc,55027,842,36,0,199
4020,A3Il9UKSMW8,89658,2745,77,0,357
4021,yZtrHXg4n3g,1078564,10064,385,0,323
4022,kWltedSMI94,4183,158,2,0,31
4023,JGmbP9D3Mew,125871,799,35,0,113
4024,g66bfbh2KzU,32556,1250,13,0,58
4025,A60mAyeCAuQ,1024,44,0,0,24
4026,jNz1K-5i2MY,107091,885,13,0,121
4027,hWHW3i5gmOA,30253,575,6,0,35
4028,ZcohZTvyxRw,537756,10355,57,0,700
4029,7x1beunesO8,2187080,16521,255,0,1765
4030,lM5twRIw1kQ,9930,0,0,0,14
4031,iZ5cP385KJo,1330547,56899,128,0,1375
4032,-IOJiKqmzUs,517966,6806,59,0,1166
4033,bF26PVP84Dk,489113,4942,415,0,1752
4034,Mu1ZWub7T9Y,704388,10443,285,0,812
4035,bnGxubdZdQw,8,1,0,0,0
4036,CDCryFB-7EA,1942566,12821,319,0,1776
4037,sOncqmrafY8,13694,54,10,0,35
4038,jVNAuMKBa7M,21820,1431,2,0,139
4039,bxH7qMVZxcI,1741094,14087,242,0,1836
4040,VsTnbem9tNg,3770888,173097,386,0,5329
4041,nevt6j8bDGg,861,49,4,0,13
4042,w_GjMB_5_TQ,498677,4423,117,0,186
4043,DpkEv6TTCZw,171419,858,12,0,47
4044,sjpgkFcWuBY,95773,1277,23,0,247
4045,dOokOODeWSA,800992,10289,989,0,736
4046,F90ERWrlBdU,241129,4424,60,0,159
4047,Vw5pdft2DvU,3109450,26812,2098,0,2100
4048,p8F8m0vuyyo,20232,216,1,0,10
4049,REBkxVg4DSY,587123,14827,250,0,1705
4050,7AcyDfr21VU,11668,137,4,0,96
4051,y3aT2v3P-MU,1073990,15009,259,0,1728
4052,eo494FMLsGg,431143,4017,103,0,525
4053,qIAcISihAOs,85896,630,8,0,68
4054,OQhf2RTA2Ms,871239,5542,171,0,252
4055,vhNr6dYqAb0,366136,13599,90,0,419
4056,MCPe5tCsNfI,1910125,32724,341,0,1276
4057,9_7_uM7C17o,159582,3036,31,0,267
4058,5n85eInrMss,38316,665,23,0,194
4059,_tniNk4G2N8,8699,464,1,0,101
4060,yiwpnj1My7Q,468061,3237,73,0,490
4061,3Uws6uej7WA,187032,3070,59,0,195
4062,wjihNUPJEOs,590505,10221,151,0,507
4063,F4l9IfW_p90,188544,1943,56,0,281
4064,OJ5gtMrU1EQ,519830,4830,65,0,1187
4065,fFZDhil99LM,1536451,85805,218,0,3054
4066,Tvc7Ym8IGCY,643305,41020,141,0,1124
4067,IhJxxMyDhDI,62806,1704,15,0,132
4068,C2VjUkZuLo8,1049843,50561,170,0,1305
4069,pCC9K5ZZtiU,886343,10572,100,0,433
4070,UQP8sg2mjvk,21097,329,6,0,52
